date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:04:44	489/489	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Jun%202021%2001:21:58%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/tm_q_02.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/tm_q_02.png	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:47	334744/334744	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Jun%202021%2000:47:20%20GMT	https://xpressrow.com/html/frudbaz/assets/img/bg/testimonial_bg.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/bg/testimonial_bg.jpg	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:47	546825/546825	---M--	200	added ('OK')	image/jpeg	date:Sat,%2005%20Jun%202021%2023:51:16%20GMT	https://xpressrow.com/html/frudbaz/assets/img/bg/offer_bg_02.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/bg/offer_bg_02.jpg	(from https://xpressrow.com/html/frudbaz/index-3.html)
10:04:47	1214/1214	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jun%202021%2001:24:20%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/bc_icon.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/bc_icon.png	(from https://xpressrow.com/html/frudbaz/about.html)
10:04:48	100436/100436	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jun%202021%2003:25:38%20GMT	https://xpressrow.com/html/frudbaz/assets/img/bg/cta_img.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/bg/cta_img.png	(from https://xpressrow.com/html/frudbaz/about.html)
10:04:49	263001/263001	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Jun%202021%2001:09:32%20GMT	https://xpressrow.com/html/frudbaz/assets/img/bg/page_title.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/bg/page_title.jpg	(from https://xpressrow.com/html/frudbaz/about.html)
10:04:49	339904/339904	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jun%202021%2001:40:58%20GMT	https://xpressrow.com/html/frudbaz/assets/img/bg/page_title_img.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/bg/page_title_img.png	(from https://xpressrow.com/html/frudbaz/about.html)
10:04:49	112904/112904	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jun%202021%2015:48:22%20GMT	https://xpressrow.com/html/frudbaz/assets/img/history/img_01.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/history/img_01.jpg	(from https://xpressrow.com/html/frudbaz/history.html)
10:04:49	86800/86800	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jun%202021%2015:48:40%20GMT	https://xpressrow.com/html/frudbaz/assets/img/history/img_02.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/history/img_02.jpg	(from https://xpressrow.com/html/frudbaz/history.html)
10:04:51	100927/100927	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jun%202021%2015:48:48%20GMT	https://xpressrow.com/html/frudbaz/assets/img/history/img_03.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/history/img_03.jpg	(from https://xpressrow.com/html/frudbaz/history.html)
10:04:51	111738/111738	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jun%202021%2015:49:00%20GMT	https://xpressrow.com/html/frudbaz/assets/img/history/img_04.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/history/img_04.jpg	(from https://xpressrow.com/html/frudbaz/history.html)
10:04:51	96610/96610	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jun%202021%2016:07:20%20GMT	https://xpressrow.com/html/frudbaz/assets/img/team/img_04.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/team/img_04.png	(from https://xpressrow.com/html/frudbaz/team.html)
10:04:52	88555/88555	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jun%202021%2016:07:20%20GMT	https://xpressrow.com/html/frudbaz/assets/img/team/img_05.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/team/img_05.png	(from https://xpressrow.com/html/frudbaz/team.html)
10:04:52	118965/118965	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Jun%202021%2016:57:08%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shop/img_07.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shop/img_07.png	(from https://xpressrow.com/html/frudbaz/shop.html)
10:04:52	830/830	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Jun%202021%2003:57:20%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/wc_01.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/wc_01.png	(from https://xpressrow.com/html/frudbaz/shop-sidebar.html)
10:04:52	103060/103060	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Jun%202021%2016:57:16%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shop/img_08.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shop/img_08.png	(from https://xpressrow.com/html/frudbaz/shop.html)
10:04:53	85018/85018	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Jun%202021%2016:57:22%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shop/img_09.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shop/img_09.png	(from https://xpressrow.com/html/frudbaz/shop.html)
10:04:53	616/616	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Jun%202021%2003:57:26%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/wc_02.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/wc_02.png	(from https://xpressrow.com/html/frudbaz/shop-sidebar.html)
10:04:53	633/633	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Jun%202021%2016:37:44%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/wc_03.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/wc_03.png	(from https://xpressrow.com/html/frudbaz/shop-sidebar.html)
10:04:53	437855/437855	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Jun%202021%2016:12:06%20GMT	https://xpressrow.com/html/frudbaz/assets/img/bg/faq_img.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/bg/faq_img.png	(from https://xpressrow.com/html/frudbaz/faq.html)
10:04:53	650/650	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Jun%202021%2003:57:44%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/wc_04.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/wc_04.png	(from https://xpressrow.com/html/frudbaz/shop-sidebar.html)
10:04:54	682/682	---M--	200	added ('OK')	image/png	date:Wed,%2009%20Jun%202021%2016:37:56%20GMT	https://xpressrow.com/html/frudbaz/assets/img/icon/wc_05.png	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/icon/wc_05.png	(from https://xpressrow.com/html/frudbaz/shop-sidebar.html)
10:04:54	4081/4081	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jun%202021%2016:04:00%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shop/widget/sb_01.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shop/widget/sb_01.jpg	(from https://xpressrow.com/html/frudbaz/shop-sidebar.html)
10:04:54	4252/4252	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jun%202021%2016:04:10%20GMT	https://xpressrow.com/html/frudbaz/assets/img/shop/widget/sb_02.jpg	G:/httrack/frontend27/xpressrow.com/html/frudbaz/assets/img/shop/widget/sb_02.jpg	(from https://xpressrow.com/html/frudbaz/shop-sidebar.html)
